Pi_Time_Source,Arduino_Timestamp,Temperature_C,Humidity_Percent,Humidifier_State,Lights_State,Firefly_Detection,Pi_Receive_Time
internet,21:25:55,26.3,91.3,ON,OFF,No fireflies detected,2026-02-14 21:25:55
internet,21:26:00,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:26:00
internet,21:26:05,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:26:05
internet,21:26:10,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:26:10
internet,21:26:15,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:26:15
internet,21:26:20,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:26:20
internet,21:26:25,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:26:25
internet,21:26:30,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:26:30
internet,21:26:35,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:26:35
internet,21:26:40,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:26:40
internet,21:26:45,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:26:45
internet,21:26:50,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:26:50
internet,21:26:55,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:26:55
internet,21:27:00,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:27:00
internet,21:27:05,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:27:05
internet,21:27:10,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:27:10
internet,21:27:15,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:27:15
internet,21:27:20,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:27:20
internet,21:27:25,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:27:25
internet,21:27:30,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:27:30
internet,21:27:35,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:27:35
internet,21:27:40,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:27:40
internet,21:27:45,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:27:45
internet,21:27:50,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:27:50
internet,21:27:55,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:27:55
internet,21:28:00,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:28:00
internet,21:28:05,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:28:05
internet,21:28:10,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:28:10
internet,21:28:15,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:28:15
internet,21:28:20,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:28:20
internet,21:28:25,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:28:25
internet,21:28:30,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:28:30
internet,21:28:35,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:28:35
internet,21:28:40,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:28:40
internet,21:28:45,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:28:45
internet,21:28:50,26.3,91.6,ON,OFF,No fireflies detected,2026-02-14 21:28:50
internet,21:28:55,26.3,91.6,ON,OFF,No fireflies detected,2026-02-14 21:28:55
internet,21:29:00,26.3,91.6,ON,OFF,No fireflies detected,2026-02-14 21:29:00
internet,21:29:05,26.3,91.6,ON,OFF,No fireflies detected,2026-02-14 21:29:06
internet,21:29:10,26.3,91.6,ON,OFF,No fireflies detected,2026-02-14 21:29:11
internet,21:29:15,26.3,91.6,ON,OFF,No fireflies detected,2026-02-14 21:29:16
internet,21:29:20,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:29:21
internet,21:29:25,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:29:26
internet,21:29:30,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:29:31
internet,21:29:35,26.3,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:29:36
internet,21:29:40,27.0,91.6,OFF,ON,Fireflies detected,2026-02-14 21:29:41
internet,21:29:45,26.3,91.6,OFF,ON,Strong light detected,2026-02-14 21:29:46
internet,21:29:50,26.3,91.5,OFF,ON,Strong light detected,2026-02-14 21:29:51
internet,21:29:56,26.3,91.5,OFF,ON,Strong light detected,2026-02-14 21:29:56
internet,21:30:01,26.3,91.5,OFF,ON,Strong light detected,2026-02-14 21:30:01
internet,21:30:06,26.3,91.5,OFF,ON,Strong light detected,2026-02-14 21:30:06
internet,21:30:11,26.3,91.5,OFF,OFF,Fireflies detected,2026-02-14 21:30:11
internet,21:30:16,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:30:16
internet,21:30:21,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:30:21
internet,21:30:26,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:30:26
internet,21:30:31,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:30:31
internet,21:30:36,25.7,91.4,ON,OFF,No fireflies detected,2026-02-14 21:30:36
internet,21:30:41,27.0,91.4,ON,OFF,No fireflies detected,2026-02-14 21:30:41
internet,21:30:46,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:30:46
internet,21:30:51,25.7,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:30:51
internet,21:30:56,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:30:56
internet,21:31:01,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:31:01
internet,21:31:06,27.0,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:31:06
internet,21:31:11,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:31:11
internet,21:31:16,27.0,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:31:16
internet,21:31:21,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:31:21
internet,21:31:26,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:31:26
internet,21:31:31,27.0,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:31:31
internet,21:31:36,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:31:36
internet,21:31:41,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:31:41
internet,21:31:46,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:31:46
internet,21:31:51,26.3,91.3,ON,OFF,No fireflies detected,2026-02-14 21:31:51
internet,21:31:56,26.3,91.3,ON,OFF,No fireflies detected,2026-02-14 21:31:56
internet,21:32:01,26.3,91.2,ON,OFF,No fireflies detected,2026-02-14 21:32:01
internet,21:32:06,26.3,91.2,ON,OFF,No fireflies detected,2026-02-14 21:32:06
internet,21:32:11,26.3,91.2,ON,OFF,No fireflies detected,2026-02-14 21:32:11
internet,21:32:16,26.3,91.2,ON,OFF,No fireflies detected,2026-02-14 21:32:16
internet,21:32:21,26.3,91.1,OFF,OFF,No fireflies detected,2026-02-14 21:32:21
internet,21:32:26,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:32:26
internet,21:32:31,26.3,91.1,OFF,OFF,No fireflies detected,2026-02-14 21:32:31
internet,21:32:36,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:32:36
internet,21:32:41,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:32:41
internet,21:32:46,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:32:46
internet,21:32:51,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:32:51
internet,21:32:56,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:32:56
internet,21:33:01,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:33:01
internet,21:33:06,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:33:06
internet,21:33:11,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:33:11
internet,21:33:16,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:33:16
internet,21:33:21,26.3,91.3,ON,OFF,No fireflies detected,2026-02-14 21:33:21
internet,21:33:26,26.3,91.3,ON,OFF,No fireflies detected,2026-02-14 21:33:26
internet,21:33:31,26.3,91.3,ON,OFF,No fireflies detected,2026-02-14 21:33:31
internet,21:33:36,26.3,91.3,ON,OFF,No fireflies detected,2026-02-14 21:33:36
internet,21:33:41,26.3,91.3,ON,OFF,No fireflies detected,2026-02-14 21:33:42
internet,21:33:46,27.0,91.3,ON,OFF,No fireflies detected,2026-02-14 21:33:47
internet,21:33:51,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:33:52
internet,21:33:56,25.7,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:33:57
internet,21:34:01,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:34:02
internet,21:34:06,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:34:07
internet,21:34:11,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:34:12
internet,21:34:16,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:34:17
internet,21:34:21,27.0,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:34:22
internet,21:34:26,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:34:27
internet,21:34:31,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:34:32
internet,21:34:37,27.0,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:34:37
internet,21:34:42,27.0,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:34:42
internet,21:34:47,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:34:47
internet,21:34:52,27.0,91.4,ON,OFF,No fireflies detected,2026-02-14 21:34:52
internet,21:34:57,26.4,91.4,ON,OFF,No fireflies detected,2026-02-14 21:34:57
internet,21:35:02,26.4,91.4,ON,OFF,No fireflies detected,2026-02-14 21:35:02
internet,21:35:07,25.7,91.4,ON,OFF,No fireflies detected,2026-02-14 21:35:07
internet,21:35:12,26.4,91.4,ON,ON,Strong light detected,2026-02-14 21:35:12
internet,21:35:17,26.4,91.4,ON,ON,Fireflies detected,2026-02-14 21:35:17
internet,21:35:22,26.4,91.4,OFF,ON,Strong light detected,2026-02-14 21:35:22
internet,21:35:27,26.4,91.4,OFF,ON,Strong light detected,2026-02-14 21:35:27
internet,21:35:32,26.4,91.4,OFF,ON,Strong light detected,2026-02-14 21:35:32
internet,21:35:37,26.4,91.5,OFF,ON,Strong light detected,2026-02-14 21:35:37
internet,21:35:42,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:35:42
internet,21:35:47,26.4,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:35:47
internet,21:35:52,26.4,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:35:52
internet,21:35:57,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:35:57
internet,21:36:02,26.4,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:36:02
internet,21:36:07,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:36:07
internet,21:36:12,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:36:12
internet,21:36:17,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:36:17
internet,21:36:22,26.4,91.5,ON,OFF,No fireflies detected,2026-02-14 21:36:22
internet,21:36:27,26.4,91.5,ON,OFF,No fireflies detected,2026-02-14 21:36:27
internet,21:36:32,26.4,91.5,ON,OFF,No fireflies detected,2026-02-14 21:36:32
internet,21:36:37,26.4,91.4,ON,OFF,No fireflies detected,2026-02-14 21:36:37
internet,21:36:42,26.4,91.4,ON,OFF,No fireflies detected,2026-02-14 21:36:42
internet,21:36:47,26.4,91.4,ON,OFF,No fireflies detected,2026-02-14 21:36:47
internet,21:36:52,26.4,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:36:52
internet,21:36:57,26.4,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:36:57
internet,21:37:02,26.4,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:37:02
internet,21:37:07,26.4,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:37:07
internet,21:37:12,26.4,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:37:12
internet,21:37:17,26.4,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:37:17
internet,21:37:22,26.4,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:37:22
internet,21:37:27,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:37:27
internet,21:37:32,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:37:32
internet,21:37:37,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:37:37
internet,21:37:42,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:37:42
internet,21:37:47,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:37:47
internet,21:37:52,26.4,91.3,ON,OFF,No fireflies detected,2026-02-14 21:37:52
internet,21:37:57,26.4,91.4,ON,OFF,No fireflies detected,2026-02-14 21:37:57
internet,21:38:02,26.4,91.3,ON,OFF,No fireflies detected,2026-02-14 21:38:02
internet,21:38:07,26.4,91.4,ON,OFF,No fireflies detected,2026-02-14 21:38:07
internet,21:38:12,26.4,91.3,ON,OFF,No fireflies detected,2026-02-14 21:38:12
internet,21:38:17,26.4,91.3,ON,OFF,No fireflies detected,2026-02-14 21:38:17
internet,21:38:22,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:38:23
internet,21:38:27,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:38:28
internet,21:38:32,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:38:33
internet,21:38:37,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:38:38
internet,21:38:42,26.4,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:38:43
internet,21:38:47,26.4,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:38:48
internet,21:38:52,26.4,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:38:53
internet,21:38:57,26.4,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:38:58
internet,21:39:02,26.4,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:39:03
internet,21:39:07,26.4,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:39:08
internet,21:39:13,26.4,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:39:13
internet,21:39:18,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:39:18
internet,21:39:23,26.4,91.4,ON,OFF,No fireflies detected,2026-02-14 21:39:23
internet,21:39:28,26.4,91.4,ON,OFF,No fireflies detected,2026-02-14 21:39:28
internet,21:39:33,26.4,91.4,ON,OFF,No fireflies detected,2026-02-14 21:39:33
internet,21:39:38,26.4,91.4,ON,OFF,No fireflies detected,2026-02-14 21:39:38
internet,21:39:43,26.4,91.5,ON,OFF,No fireflies detected,2026-02-14 21:39:43
internet,21:39:48,26.4,91.5,ON,OFF,No fireflies detected,2026-02-14 21:39:48
internet,21:39:53,26.4,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:39:53
internet,21:39:58,26.4,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:39:58
internet,21:40:03,25.8,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:40:03
internet,21:40:08,27.1,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:40:08
internet,21:40:13,26.4,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:40:13
internet,21:40:18,26.4,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:40:18
internet,21:40:23,26.4,91.6,OFF,OFF,No fireflies detected,2026-02-14 21:40:23
internet,21:40:28,26.4,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:40:28
internet,21:40:33,26.4,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:40:33
internet,21:40:38,26.4,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:40:38
internet,21:40:43,26.4,91.4,OFF,ON,No fireflies detected,2026-02-14 21:40:43
internet,21:40:48,26.4,91.3,OFF,ON,Strong light detected,2026-02-14 21:40:48
internet,21:40:53,26.4,91.3,ON,ON,Strong light detected,2026-02-14 21:40:53
internet,21:40:58,26.4,91.2,ON,ON,Strong light detected,2026-02-14 21:40:58
internet,21:41:03,26.4,91.2,ON,ON,Strong light detected,2026-02-14 21:41:03
internet,21:41:08,26.4,91.2,ON,ON,Strong light detected,2026-02-14 21:41:08
internet,21:41:13,26.4,91.2,ON,OFF,No fireflies detected,2026-02-14 21:41:13
internet,21:41:18,26.4,91.1,ON,OFF,No fireflies detected,2026-02-14 21:41:18
internet,21:41:23,26.4,91.1,OFF,OFF,No fireflies detected,2026-02-14 21:41:23
internet,21:41:28,26.4,91.1,OFF,OFF,No fireflies detected,2026-02-14 21:41:28
internet,21:41:33,26.4,91.1,OFF,OFF,No fireflies detected,2026-02-14 21:41:33
internet,21:41:38,26.4,91.1,OFF,OFF,No fireflies detected,2026-02-14 21:41:38
internet,21:41:43,26.4,91.1,OFF,OFF,No fireflies detected,2026-02-14 21:41:43
internet,21:41:48,26.4,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:41:48
internet,21:41:53,26.4,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:41:53
internet,21:41:58,27.0,91.1,OFF,OFF,No fireflies detected,2026-02-14 21:41:58
internet,21:42:03,27.0,91.1,OFF,OFF,No fireflies detected,2026-02-14 21:42:03
internet,21:42:08,26.4,91.1,OFF,OFF,No fireflies detected,2026-02-14 21:42:08
internet,21:42:13,26.3,91.1,OFF,OFF,No fireflies detected,2026-02-14 21:42:13
internet,21:42:18,26.3,91.1,OFF,OFF,No fireflies detected,2026-02-14 21:42:18
internet,21:42:23,26.3,91.1,ON,OFF,No fireflies detected,2026-02-14 21:42:23
internet,21:42:28,26.3,91.1,ON,OFF,No fireflies detected,2026-02-14 21:42:28
internet,21:42:33,26.3,91.1,ON,OFF,No fireflies detected,2026-02-14 21:42:33
internet,21:42:38,26.3,91.1,ON,OFF,No fireflies detected,2026-02-14 21:42:38
internet,21:42:43,26.3,91.1,ON,OFF,No fireflies detected,2026-02-14 21:42:43
internet,21:42:48,26.3,91.1,ON,OFF,No fireflies detected,2026-02-14 21:42:48
internet,21:42:53,26.3,91.1,OFF,OFF,No fireflies detected,2026-02-14 21:42:53
internet,21:42:58,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:42:58
internet,21:43:03,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:43:04
internet,21:43:08,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:43:09
internet,21:43:13,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:43:14
internet,21:43:18,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:43:19
internet,21:43:23,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:43:24
internet,21:43:28,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:43:29
internet,21:43:33,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:43:34
internet,21:43:38,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:43:39
internet,21:43:43,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:43:44
internet,21:43:48,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:43:49
internet,21:43:54,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:43:54
internet,21:43:59,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:43:59
internet,21:44:04,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:44:04
internet,21:44:09,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:44:09
internet,21:44:14,26.3,91.6,ON,OFF,No fireflies detected,2026-02-14 21:44:14
internet,21:44:19,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:44:19
internet,21:44:24,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:44:24
internet,21:44:29,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:44:29
internet,21:44:34,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:44:34
internet,21:44:39,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:44:39
internet,21:44:44,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:44:44
internet,21:44:49,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:44:49
internet,21:44:54,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:44:54
internet,21:44:59,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:44:59
internet,21:45:04,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:45:04
internet,21:45:09,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:45:09
internet,21:45:14,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:45:14
internet,21:45:19,26.3,91.5,OFF,OFF,No fireflies detected,2026-02-14 21:45:19
internet,21:45:24,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:45:24
internet,21:45:29,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:45:29
internet,21:45:34,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:45:34
internet,21:45:39,26.3,91.5,ON,OFF,No fireflies detected,2026-02-14 21:45:39
internet,21:45:44,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:45:44
internet,21:45:49,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:45:49
internet,21:45:54,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:45:54
internet,21:45:59,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:45:59
internet,21:46:04,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:46:04
internet,21:46:09,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:46:09
internet,21:46:14,26.3,91.3,OFF,ON,Fireflies detected,2026-02-14 21:46:14
internet,21:46:19,26.3,91.3,OFF,ON,Strong light detected,2026-02-14 21:46:19
internet,21:46:24,26.3,91.2,OFF,ON,Strong light detected,2026-02-14 21:46:24
internet,21:46:29,26.3,91.3,OFF,ON,Strong light detected,2026-02-14 21:46:29
internet,21:46:34,26.3,91.2,OFF,ON,Strong light detected,2026-02-14 21:46:34
internet,21:46:39,26.3,91.3,OFF,ON,Strong light detected,2026-02-14 21:46:39
internet,21:46:44,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:46:44
internet,21:46:49,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:46:49
internet,21:46:54,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:46:54
internet,21:46:59,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:46:59
internet,21:47:04,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:47:04
internet,21:47:09,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:47:09
internet,21:47:14,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:47:14
internet,21:47:19,26.3,91.4,ON,OFF,No fireflies detected,2026-02-14 21:47:19
internet,21:47:24,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:47:24
internet,21:47:29,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:47:29
internet,21:47:34,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:47:34
internet,21:47:39,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:47:40
internet,21:47:44,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:47:45
internet,21:47:49,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:47:50
internet,21:47:54,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:47:55
internet,21:47:59,26.3,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:48:00
internet,21:48:04,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:48:05
internet,21:48:09,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:48:10
internet,21:48:14,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:48:15
internet,21:48:19,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:48:20
internet,21:48:24,26.3,91.2,ON,OFF,No fireflies detected,2026-02-14 21:48:25
internet,21:48:29,26.3,91.2,ON,OFF,No fireflies detected,2026-02-14 21:48:30
internet,21:48:35,26.3,91.2,ON,OFF,No fireflies detected,2026-02-14 21:48:35
internet,21:48:40,26.3,91.2,ON,OFF,No fireflies detected,2026-02-14 21:48:40
internet,21:48:45,26.3,91.2,ON,OFF,No fireflies detected,2026-02-14 21:48:45
internet,21:48:50,26.3,91.2,ON,OFF,No fireflies detected,2026-02-14 21:48:50
internet,21:48:55,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:48:55
internet,21:49:00,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:49:00
internet,21:49:05,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:49:05
internet,21:49:10,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:49:10
internet,21:49:15,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:49:15
internet,21:49:20,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:49:20
internet,21:49:25,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:49:25
internet,21:49:30,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:49:30
internet,21:49:35,26.3,91.2,OFF,OFF,No fireflies detected,2026-02-14 21:49:35
internet,21:49:40,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:49:40
internet,21:49:45,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:49:45
internet,21:49:50,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:49:50
internet,21:49:55,26.3,91.3,ON,OFF,No fireflies detected,2026-02-14 21:49:55
internet,21:50:00,26.3,91.3,ON,OFF,No fireflies detected,2026-02-14 21:50:00
internet,21:50:05,26.3,91.3,ON,OFF,No fireflies detected,2026-02-14 21:50:05
internet,21:50:10,26.3,91.3,ON,OFF,No fireflies detected,2026-02-14 21:50:10
internet,21:50:15,26.3,91.2,ON,OFF,No fireflies detected,2026-02-14 21:50:15
internet,21:50:20,26.3,91.3,ON,OFF,No fireflies detected,2026-02-14 21:50:20
internet,21:50:25,26.9,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:50:25
internet,21:50:30,25.6,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:50:30
internet,21:50:35,25.6,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:50:35
internet,21:50:40,26.9,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:50:40
internet,21:50:45,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:50:45
internet,21:50:50,26.3,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:50:50
internet,21:50:55,25.6,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:50:55
internet,21:51:00,25.6,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:51:00
internet,21:51:05,26.9,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:51:05
internet,21:51:10,26.9,91.4,OFF,OFF,No fireflies detected,2026-02-14 21:51:10
internet,21:51:15,25.6,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:51:15
internet,21:51:20,26.2,91.3,OFF,OFF,No fireflies detected,2026-02-14 21:51:20
